agent_rewards
-694.243152
-26.704684
-70.638648
277.540748
-374.438091
-280.603513
-58.919443
272.480292
-365.124968
-405.440587
166.108725
12.538223
-41.438172
225.997146
-92.640136
-183.697024
-230.873000
-33.881217
229.138195
-39.001976
-37.408002
-28.639853
-26.816118
-24.363631
-28.427878
-14.812690
264.535504
284.893720
-687.086187
-397.632792
-44.785709
229.404990
-12.269874
158.112225
200.396722
-324.869756
-79.299908
-24.530414
-31.663034
-45.162688
-53.082788
266.306452
-32.495239
-50.544094
256.130590
-58.313422
-24.257726
-50.448179
-388.514818
-513.468596
-263.283076
-66.616478
-70.017327
0.701185
-343.015850
235.998646
-41.431348
-308.686392
-54.590647
-361.633843
-28.895129
-283.589584
216.375157
