iteration,total_reward,policy_loss,idm_loss
1 , -610.605937 , 0.300349 , 0.085011
2 , -274.907333 , 0.216192 , 0.136166
3 , -318.229025 , 0.333061 , 0.047396
4 , -281.937165 , 0.288802 , 0.086816
5 , -40.859454 , 0.185366 , 0.053941
