iteration,total_reward,policy_loss,idm_loss
1 , -426.499862 , 0.245043 , 0.053057
2 , -154.290928 , 0.236141 , 0.086329
3 , -326.867980 , 0.452703 , 0.044802
4 , -193.169327 , 0.389809 , 0.120734
