iteration,total_reward,policy_loss,idm_loss
1 , -200.000000 , 1.562029 , 1.144124
2 , -200.000000 , 3.221336 , 1.145885
3 , -200.000000 , 4.194993 , 1.144840
4 , -200.000000 , 4.892298 , 1.145762
5 , -200.000000 , 5.363704 , 1.145128
