iteration,average_reward,
1 , 127.444444
2 , 145.222222
3 , 150.666667
4 , 185.333333
5 , 117.666667
6 , 139.444444
7 , 101.777778
8 , 136.555556
9 , 107.444444
10 , 111.222222
