iteration,total_reward,policy_loss,idm_loss
1 , 9.000000 , 0.693193 , 0.000019
2 , 9.000000 , 0.693347 , 0.000020
3 , 9.000000 , 0.693074 , 0.000023
4 , 9.000000 , 0.693110 , 0.000019
5 , 9.000000 , 0.693464 , 0.000021
6 , 9.000000 , 0.693371 , 0.000019
7 , 8.000000 , 0.693134 , 0.000023
8 , 9.000000 , 0.693064 , 0.000027
9 , 10.000000 , 0.693041 , 0.000022
10 , 10.000000 , 0.692910 , 0.000022
