iteration,total_reward,policy_loss,idm_loss
1 , 58.000000 , 0.927298 , 0.000088
2 , 45.000000 , 0.917945 , 0.000011
3 , 52.000000 , 0.916576 , 0.000102
4 , 39.000000 , 0.910482 , 0.000082
5 , 112.000000 , 0.892851 , 0.000253
6 , 365.000000 , 0.858699 , 0.000009
7 , 190.000000 , 0.874275 , 0.000030
8 , 500.000000 , 0.735490 , 0.000031
