iteration,total_reward,policy_loss,idm_loss
1 , 825.9254159560032 , 0.047164693 , 0.002708091
2 , 167.80753428268764 , 0.036534753 , 0.0047493814
3 , 82.91066418315248 , 0.035648603 , 0.0030359323
4 , 556.250621270743 , 0.031287197 , 0.011220512
5 , 384.2676420684251 , 0.025154512 , 0.0038403347
6 , 758.1910673681734 , 0.04289581 , 0.03221902
7 , 773.9751843373651 , 0.04705918 , 0.03155722
8 , 806.6410492964682 , 0.027406406 , 0.0033557212
9 , 377.4058873166874 , 0.023592487 , 0.00168917
10 , 368.4383750073579 , 0.028376337 , 0.024324974
11 , 392.6811832853021 , 0.012546662 , 0.0018725618
12 , 371.28770088035174 , 0.022020971 , 0.0024688893
13 , 358.3896270621318 , 0.02923339 , 0.015554314
14 , 1399.2783244220589 , 0.026741784 , 0.0003072827
15 , 374.27295428909895 , 0.014252469 , 0.0032890434
16 , 398.279432924249 , 0.0097898 , 0.0016757651
17 , 630.0721731074375 , 0.0073156804 , 0.0008518976
18 , 529.0758826589215 , 0.014183252 , 0.00069546327
19 , 382.98780852849666 , 0.014051497 , 0.0010840935
20 , 704.9914633517266 , 0.009059035 , 0.0029715523
21 , 868.3784913751651 , 0.020707257 , 0.0013569331
22 , 672.615565875334 , 0.01591352 , 0.00096819026
23 , 356.1191567058457 , 0.0057343133 , 0.0008456987
24 , 346.0871768196003 , 0.009561523 , 0.0018800662
25 , 363.27917351586444 , 0.00754343 , 0.0014015632
26 , 372.1079495215062 , 0.009733672 , 0.0010969198
27 , 367.3138131487942 , 0.010690678 , 0.0016284059
28 , 371.5114295561122 , 0.016012063 , 0.004516249
29 , 701.85035964251 , 0.01686955 , 0.0024575272
30 , 364.41621778583743 , 0.0046205483 , 0.0022082583
31 , 370.86058526550045 , 0.007411181 , 0.00090088585
32 , 378.9159122927604 , 0.010462262 , 0.000919166
33 , 371.2041459302259 , 0.025657326 , 0.0017003592
34 , 748.4718820753337 , 0.0054639657 , 0.0015902427
35 , 861.3299232259573 , 0.008955059 , 0.0009770152
36 , 1085.1616676331992 , 0.017301327 , 0.002297306
37 , 789.4142281087838 , 0.03655426 , 0.0011038706
38 , 387.334331981934 , 0.029471535 , 0.0011998976
39 , 859.35827694657 , 0.012977725 , 0.00078071665
40 , 372.11112667950107 , 0.020648645 , 0.0043791765
