iteration,total_reward,policy_loss,idm_loss
1 , -248.117438 , 0.208025 , 0.041850
2 , -126.983896 , 0.202992 , 0.069558
3 , -284.405988 , 0.222740 , 0.050968
4 , -111.508587 , 0.093841 , 0.104996
