iteration,total_reward,policy_loss,idm_loss
1 , -156.403560 , 0.169455 , 0.108606
2 , -117.651477 , 0.151283 , 0.076478
3 , -373.914057 , 0.243380 , 0.079635
4 , -989.174480 , 0.256613 , 0.335337
5 , -592.582073 , 0.217496 , 0.110664
