iteration,average_reward,policy_loss,fdm_loss
1 , 23.333333 , 0.697023 , 0.150871
2 , 134.111111 , 1.018845 , 0.000744
3 , 174.222222 , 2.507231 , 0.000411
4 , 184.111111 , 3.989807 , 0.000233
5 , 179.777778 , 3.324916 , 0.000980
6 , 191.888889 , 3.351856 , 0.000120
7 , 198.444444 , 1.771794 , 0.000209
8 , 200.000000 , 2.094443 , 0.000339
9 , 193.555556 , 2.273805 , 0.000087
10 , 189.888889 , 2.341081 , 0.000093
11 , 197.333333 , 2.825283 , 0.000076
12 , 198.000000 , 2.408558 , 0.000048
