iteration,average_reward,policy_loss,fdm_loss
1 , 134.222222 , 0.583386 , 0.053698
2 , 109.444444 , 0.632710 , 0.001221
3 , 196.666667 , 0.554784 , 0.016164
4 , 197.222222 , 0.607067 , 0.001332
5 , 200.000000 , 0.532010 , 0.001390
6 , 200.000000 , 0.745003 , 0.000344
7 , 200.000000 , 0.575534 , 0.000110
