iteration,average_reward,policy_loss,fdm_loss
1 , 15.800000 , 0.700999 , 0.000656
2 , 33.800000 , 0.691808 , 0.017114
3 , 149.100000 , 0.682590 , 0.001392
4 , 178.200000 , 0.680957 , 0.001158
5 , 110.000000 , 0.679235 , 0.000131
6 , 196.600000 , 0.645765 , 0.000034
7 , 200.000000 , 0.645851 , 0.000069
8 , 200.000000 , 0.640611 , 0.000203
