iteration,total_reward,policy_loss,idm_loss
1 , 127.41682302783259 , 0.03623385 , 0.0029550453
2 , 215.93812123439255 , 0.017216353 , 0.0058254264
3 , 1014.9612982108454 , 0.027988087 , 0.0022114562
4 , 919.7127363365954 , 0.023448583 , 0.0025845657
5 , 557.8313582375534 , 0.03018948 , 0.0029923664
6 , 871.5963987161521 , 0.010868994 , 0.0011978153
7 , 876.1574892770203 , 0.021800669 , 0.0015718701
8 , 368.9118638583854 , 0.0194032 , 0.0016310619
9 , 230.89636363049254 , 0.02976613 , 0.004446869
10 , 527.223115757139 , 0.023698341 , 0.0073743393
11 , 381.17091112551776 , 0.020489078 , 0.0029702373
12 , 1118.2006792042785 , 0.012964353 , 0.0012665774
13 , 822.3545876564012 , 0.011326498 , 0.0019937977
14 , 489.97111879542337 , 0.010673419 , 0.0016224422
15 , 760.7458579452158 , 0.010247562 , 0.0013312355
16 , 496.76925512593635 , 0.005433669 , 0.0014685746
17 , 377.5746083714485 , 0.007348012 , 0.0018914648
18 , 507.22824376907465 , 0.0114606 , 0.002274691
19 , 369.93830727766795 , 0.007342133 , 0.0027221437
20 , 378.03041584209745 , 0.0070292354 , 0.00072839716
21 , 710.4267874486527 , 0.0047807987 , 0.0015935085
22 , 683.2145432848388 , 0.0073636705 , 0.0020530277
23 , 623.0286331909275 , 0.014879504 , 0.0015564985
24 , 707.2871370325987 , 0.009422714 , 0.004674714
25 , 754.2668146501211 , 0.011430594 , 0.0036595284
26 , 220.38846070702883 , 0.018102035 , 0.00088805525
27 , 373.668195587215 , 0.007440346 , 0.0015054613
28 , 394.04557567837145 , 0.0062780934 , 0.00076966174
29 , 370.39665052158995 , 0.01762692 , 0.00057622435
30 , 371.2925397720779 , 0.012110616 , 0.0012828752
31 , 497.82442174361785 , 0.010350391 , 0.0033832146
32 , 219.19008566476242 , 0.014828406 , 0.0017594822
33 , 856.0313972627376 , 0.018196505 , 0.001404591
34 , 218.92530695718534 , 0.01181798 , 0.001609024
35 , 387.18170606201176 , 0.017713923 , 0.00073701376
36 , 860.0876050199306 , 0.019232744 , 0.0013072371
37 , 379.2081997346401 , 0.015686922 , 0.00090181816
38 , 541.4185209280429 , 0.0041567353 , 0.0016165014
39 , 1017.9376305258546 , 0.0060223313 , 0.00091860176
40 , 532.9349713495667 , 0.008145617 , 0.0014624211
