agent_rewards
-298.855935
-448.793352
-44.911448
-401.809283
-306.124332
-243.331410
-263.061394
-308.722623
-298.341815
-348.344052
-493.879731
-331.933276
-360.953693
-454.826107
-258.590038
-644.250066
-808.824321
12.601283
-304.743002
-498.028836
-366.697760
-325.722253
-171.951922
-34.877973
-474.719648
-474.188602
-287.256580
-558.550826
-650.306161
-33.346382
-241.025032
-3.705234
-195.922813
-290.801245
-463.068602
-33.041314
-335.045042
-337.218040
-430.140343
-6.059486
-36.813018
-12.023342
-59.985527
-30.235963
-336.077060
-23.642245
-144.284116
-184.446313
6.511675
-392.220984
-69.384838
-28.508847
-7.567476
-516.225489
-31.061840
-470.105779
-422.765222
-340.910627
-199.688888
-251.836437
-112.739590
-527.502964
-539.310772
-119.548311
-511.627981
1.473781
-243.959736
59.634159
-36.431305
-283.959070
-144.053844
-554.657724
-237.459394
-552.861282
-462.704945
-712.198883
-57.445414
-46.215490
-217.284568
-504.138179
-172.100857
-700.659495
-996.792349
38.621526
-530.058440
12.496274
-172.589911
-92.107610
-55.610667
-310.259714
-570.950090
0.264935
-102.861442
-696.990214
-192.612285
-2.456757
-82.447880
-814.323731
-477.669437
-28.707689
-270.090112
-445.721562
-507.056685
270.879458
1.086531
-201.257692
-383.333709
-488.676954
10.351678
-14.939049
-286.934593
-59.358828
-18.705556
-95.053149
-450.794671
-468.349916
-512.141587
-80.675727
-35.030823
-293.699518
-40.179344
30.271041
-75.159492
-141.295770
-130.617484
-79.377833
-3.216202
-280.149069
-581.983370
-406.772641
-340.316001
-432.557477
-74.013538
-11.594319
-58.825904
-484.109251
-89.926928
-202.207477
28.896201
-380.074527
-56.290099
-491.080024
242.398294
-529.049270
-396.208401
-566.415906
-287.841368
-87.180962
-20.362774
-458.691967
-447.793989
20.105871
-158.347373
33.511824
-107.555653
-655.470594
-124.617963
-469.961357
-933.121226
-16.625518
-677.358970
29.345114
-477.016673
-569.974455
-156.128381
33.897406
-507.504947
-771.690231
-65.677922
-833.861700
33.545177
-527.938444
-712.518899
-881.372726
-2.289688
-65.065034
-853.618172
-139.542081
-731.461011
3.034072
-105.946914
193.138868
-626.951883
-107.394928
-184.618801
17.212286
-83.876672
-404.412783
-50.332735
233.679183
-200.938040
-700.560303
-536.460524
-430.399528
-113.133371
-595.031026
-956.008605
-486.763374
-663.622166
-739.128478
-655.509857
-21.596763
-192.352307
-134.944510
-756.260430
-951.524948
-85.706013
-685.107077
-1163.963797
-198.533980
-39.713824
-843.042458
-143.935409
-626.656771
-543.923646
-818.322678
-51.146416
-143.334827
-20.339081
42.775408
-807.471803
-131.472098
-72.057120
-652.253717
-150.126667
-96.551176
-400.490174
-26.267419
-53.399435
-545.553363
-504.135957
-71.962187
-602.362874
-614.640822
-553.865968
-28.838896
-48.297709
-215.475801
-1254.265120
-92.959681
-868.736339
266.398483
-119.328151
3.346033
-229.485035
-531.064729
-598.458197
-475.789211
-84.101843
233.624373
-135.544580
-106.874698
-357.052041
-61.132494
-110.524453
-537.117046
-41.284715
-554.418206
-542.165053
-113.512583
-838.286274
-114.675318
12.441733
-881.110882
-524.412143
-73.291650
-78.517200
-568.029953
-54.995880
-69.468597
-70.530263
-106.832688
-76.001436
-149.702793
-457.573978
-279.166785
-315.735272
-103.999620
-479.487317
-5.798407
-485.044682
-5.556296
-113.000667
-382.820445
-145.918529
-278.191788
-563.898533
-550.067007
-297.911358
-102.823846
-48.617477
288.916309
-74.859671
-282.933178
-511.757072
293.852099
-504.153774
-13.191115
-157.773565
-79.510228
-481.381017
-147.755088
-551.562000
-195.758903
214.964384
-404.461553
225.347074
246.428212
-323.257835
-1181.247940
-80.879497
-121.899092
-82.783240
-1028.901409
-552.132869
-85.470509
-99.748254
-83.402839
-98.408733
-212.924596
-750.891668
-192.414208
-569.180156
-90.796457
-445.430212
-28.276640
-255.439506
-401.649488
-411.761586
-26.986613
-593.159736
-8.666089
-550.580807
-1.568241
-11.867267
-69.252134
-1164.691585
-539.413659
31.997699
-716.303124
-46.676694
-541.027046
-117.987619
-293.968097
-628.099730
-875.143664
0.243425
-881.048108
-572.848579
-810.182392
-920.587476
