iteration,average_reward,policy_loss,fdm_loss
1 , 15.666667 , 0.699978 , 0.001730
2 , 16.111111 , 0.683402 , 0.000305
3 , 15.666667 , 0.724444 , 0.000473
4 , 15.555556 , 0.689031 , 0.000483
5 , 16.111111 , 0.676743 , 0.000566
6 , 23.444444 , 0.660169 , 0.000620
7 , 106.111111 , 0.676489 , 0.001367
8 , 150.666667 , 0.564972 , 0.002493
9 , 171.555556 , 0.612246 , 0.003035
10 , 200.000000 , 0.729976 , 0.000145
11 , 200.000000 , 0.622319 , 0.000189
