iteration,total_reward,policy_loss,idm_loss
1 , -74.0 , 0.7846032 , 0.06939902
2 , -158.0 , 0.64565814 , 0.0038626597
3 , -103.0 , 0.64033645 , 0.04547686
4 , -148.0 , 0.6641793 , 0.104463
5 , -86.0 , 0.61326754 , 0.09367841
