iteration,average_reward,feedback_rate
1 , 14.333333 , 0.375000
2 , 14.666667 , 0.523810
3 , 14.777778 , 0.590909
4 , 14.555556 , 0.473684
5 , 19.111111 , 0.842105
6 , 69.444444 , 0.653846
7 , 190.888889 , 0.792000
8 , 138.111111 , 0.138554
9 , 198.777778 , 0.093525
10 , 200.000000 , 0.000000
11 , 200.000000 , 0.000000
