iteration,average_reward,policy_loss,fdm_loss
1 , -100.534449 , 0.033784 , 1.242709
2 , -99.024450 , 0.016665 , 0.290515
3 , -87.385692 , 0.008954 , 0.182305
4 , -65.800798 , 0.012425 , 0.046909
5 , -38.638979 , 0.011597 , 0.061208
6 , -45.726360 , 0.010367 , 0.062673
7 , -36.333378 , 0.011513 , 0.016098
8 , -51.742317 , 0.018159 , 0.009044
9 , -36.025694 , 0.015205 , 0.032446
10 , -14.674727 , 0.012449 , 0.025247
11 , -15.855415 , 0.013261 , 0.042386
12 , -16.639935 , 0.015468 , 0.071460
