iteration,average_reward,policy_loss,fdm_loss
1 , -123.799984 , 0.013159 , 0.038265
2 , -22.126789 , 0.024368 , 0.001006
3 , -38.098471 , 0.025179 , 0.015439
4 , -24.953913 , 0.022754 , 0.000291
5 , -26.485461 , 0.025407 , 0.000355
6 , -27.888357 , 0.029534 , 0.000178
7 , -28.723732 , 0.028707 , 0.000130
8 , -33.846620 , 0.063092 , 0.000235
9 , -28.968941 , 0.066627 , 0.000162
10 , -19.173843 , 0.070557 , 0.000259
11 , -24.353280 , 0.059372 , 0.000257
12 , -23.161893 , 0.067176 , 0.000213
