iteration,average_reward,policy_loss,fdm_loss
1 , -44.776530 , 0.020469 , 0.043307
2 , -104.851237 , 0.008007 , 0.027637
3 , -24.322103 , 0.008045 , 0.640614
4 , -15.506815 , 0.007651 , 0.002682
5 , -10.122255 , 0.009099 , 0.145944
6 , -11.487172 , 0.007216 , 0.011998
7 , -11.892475 , 0.008030 , 0.257231
8 , -9.592966 , 0.009800 , 0.033026
9 , -9.312024 , 0.009703 , 0.006590
10 , -9.779790 , 0.009447 , 0.003452
11 , -9.796706 , 0.009671 , 0.003314
