iteration,total_reward,policy_loss,idm_loss
1 , -101.1414436654641 , 0.09782768 , 0.07330775
2 , -96.85549885982584 , 0.05280134 , 0.07864732
3 , 293.9057463107778 , 0.045079112 , 0.086758345
4 , -22.560236125703824 , 0.045922656 , 0.064160444
5 , -112.39457332346899 , 0.035425104 , 0.05875956
6 , -112.43780393171622 , 0.042802062 , 0.0786853
7 , -77.42054586894997 , 0.03660589 , 0.06669598
8 , -89.55079099935543 , 0.022377184 , 0.07732473
9 , -1.3071574012170828 , 0.031355456 , 0.080253094
10 , 145.23367776987197 , 0.039538458 , 0.058972396
11 , -88.61978663794386 , 0.030730434 , 0.08877168
12 , -83.86533186164748 , 0.022179805 , 0.04752501
13 , -22.030134174010428 , 0.02916726 , 0.049255393
14 , -104.44377078295778 , 0.023415618 , 0.04749923
15 , -77.96689311563907 , 0.023504168 , 0.07050672
16 , 180.41075818961883 , 0.02525109 , 0.06629157
