agent_rewards
-50.337864
-50.211135
-52.093635
-47.599589
-48.456223
-54.190979
-53.978889
-47.206316
-56.180945
-135.193874
-127.604459
-137.214067
-138.217527
-138.346848
-139.115978
-94.616754
-151.792207
-93.232437
-97.329976
-85.273869
-101.289998
-104.481282
-80.939798
-98.470035
-98.695414
-98.491186
-102.318254
-96.860464
-95.391896
-91.339120
-95.303100
-93.608526
-94.111993
-92.019955
-93.142547
-94.656190
-143.694513
-143.119543
-140.501129
-142.090301
-143.145026
-142.590778
-145.462463
-148.736552
-146.125681
-157.431796
-156.743722
-165.670505
-159.420006
-156.949885
-155.840342
-157.385818
-158.208067
-166.562418
-138.993019
-137.380401
-156.740366
-146.586254
-146.853002
-130.286008
-156.478315
-137.756190
-137.317019
-166.849511
-166.191297
-166.712275
-166.842423
-166.996680
-166.677275
-166.713693
-166.868003
-166.347048
-132.247550
-130.791433
-130.686129
-156.054656
-146.990264
-157.247484
-147.381738
-142.617984
-133.306725
-50.344413
-47.823662
-90.985274
-69.379069
-46.872597
-47.970785
-97.329082
-66.512666
-43.444924
-66.256895
-90.281471
-134.857484
-86.749006
-169.326985
-66.150266
-76.695935
-65.921773
-64.913598
-67.768184
-68.265353
-71.675055
-160.261752
-67.947176
-151.526302
-165.498353
-159.941784
-68.080587
-168.912455
-168.674559
-135.904634
-165.058059
-168.364698
-166.451606
-168.536114
-165.841992
-163.516504
