iteration,total_reward,policy_loss,idm_loss
1 , 0.13083534116546125 , 0.066144824 , 0.032922067
2 , -117.24785590295991 , 0.047361396 , 0.08029502
3 , -93.07668245015356 , 0.045213364 , 0.07781517
4 , -100.81615658396359 , 0.042815123 , 0.07143517
5 , -70.75415617464049 , 0.043961883 , 0.09601651
6 , -107.64908891424102 , 0.04751464 , 0.08882097
7 , 91.7957130641962 , 0.04003412 , 0.07131834
8 , -65.12759849872253 , 0.034941796 , 0.075190276
9 , -44.52008612304491 , 0.03578598 , 0.09103726
10 , 123.97487627929685 , 0.035671826 , 0.07944163
11 , -24.539524740216095 , 0.02933992 , 0.06360749
12 , 20.630763874420907 , 0.033834517 , 0.0810316
13 , 295.014976300588 , 0.026416143 , 0.063686326
14 , 52.41446767036308 , 0.020890484 , 0.061477315
15 , 298.3580351942128 , 0.045147534 , 0.077499464
16 , 175.8864416543396 , 0.040280357 , 0.073880464
17 , 43.666652617042814 , 0.01847337 , 0.07572724
18 , -83.4861122987798 , 0.025562273 , 0.061085787
19 , -71.01881715212699 , 0.017691532 , 0.08570938
20 , -84.19525335935688 , 0.022857564 , 0.061872177
21 , -124.46251088510888 , 0.015825909 , 0.06561046
22 , -81.59971806709532 , 0.016190326 , 0.041255847
23 , 96.17021057954872 , 0.023538383 , 0.07047085
24 , 4.192963835403376 , 0.024888411 , 0.048579592
25 , 303.9524838964466 , 0.02242408 , 0.14789866
26 , -119.50674587181584 , 0.02970267 , 0.07518566
27 , -115.05640233310126 , 0.023797229 , 0.08680609
28 , 12.502449784478827 , 0.021672241 , 0.10405722
29 , -94.63148641112261 , 0.03340877 , 0.071411766
30 , -67.92109762250637 , 0.028823584 , 0.07742509
31 , 39.12583756105104 , 0.020541614 , 0.08580899
32 , 88.00214393015025 , 0.017492684 , 0.072423704
33 , -39.31525246171407 , 0.026025739 , 0.05792363
34 , 31.86355589914146 , 0.029980158 , 0.065640174
35 , -101.86860874088418 , 0.020122766 , 0.09532877
36 , 27.168176456314285 , 0.023981942 , 0.09371552
37 , -87.715926240754 , 0.018906448 , 0.07160666
38 , 31.074478550685512 , 0.02319367 , 0.05622574
39 , 20.15676028194217 , 0.033865258 , 0.057703454
40 , -115.58497939692563 , 0.01953183 , 0.079323135
41 , -120.29336426150613 , 0.020208158 , 0.07200441
42 , -100.27634467395707 , 0.025908 , 0.060216814
43 , 97.79628733670913 , 0.027206339 , 0.055930912
44 , -116.72887500179311 , 0.021559075 , 0.06709867
45 , 110.440799789234 , 0.0198895 , 0.050480638
46 , -120.57378387188538 , 0.018631961 , 0.06273692
47 , -104.4899299010535 , 0.023672322 , 0.048234496
48 , -85.0052311980209 , 0.020515015 , 0.04751773
49 , -17.213456427669087 , 0.026471479 , 0.06023696
50 , -91.1037574307546 , 0.020378714 , 0.059911363
