iteration,total_reward,policy_loss,idm_loss
1 , -41.78456319384336 , 0.048103042 , 0.052503493
2 , 11.498333771590197 , 0.0488194 , 0.031598546
3 , 176.4243452687055 , 0.032853615 , 0.05144322
4 , 160.1706173856341 , 0.035193954 , 0.045368567
5 , -15.639374859466443 , 0.049050312 , 0.051016584
6 , -63.12880775521138 , 0.039754983 , 0.051757604
7 , -27.726204781125617 , 0.03198966 , 0.049533974
8 , 90.64094491379277 , 0.02592817 , 0.038478203
9 , -39.60809961482452 , 0.0271243 , 0.040271405
10 , -91.10222472274552 , 0.0298326 , 0.049598776
11 , 148.54999944539045 , 0.023188477 , 0.044154454
12 , 308.75187944874097 , 0.02266949 , 0.04244388
13 , -66.50134331607882 , 0.026859863 , 0.037423387
14 , 123.93523255556826 , 0.0264581 , 0.051334564
15 , -27.26361610091658 , 0.020362483 , 0.046795387
16 , 307.7038704564865 , 0.02356044 , 0.043249898
17 , -113.95437446943298 , 0.026404493 , 0.047075886
18 , 151.04170042389865 , 0.027641362 , 0.057070076
19 , 2.438657321425808 , 0.020414261 , 0.045909677
20 , 301.0929870732608 , 0.017418483 , 0.04475326
21 , -15.417101419319138 , 0.017960621 , 0.03870214
22 , 311.6729724568267 , 0.018748626 , 0.037458412
23 , 29.49426428147777 , 0.018689957 , 0.06586285
24 , 148.5582926776245 , 0.02067918 , 0.049211547
25 , 67.72414763665898 , 0.03136414 , 0.097279094
26 , 13.205353450634846 , 0.019509656 , 0.07750914
27 , -50.17804447701016 , 0.016305687 , 0.06377145
28 , -53.821080503758076 , 0.018463979 , 0.0528881
29 , -108.31715949055615 , 0.015799537 , 0.03312641
30 , 172.55773846365503 , 0.021761486 , 0.06348269
31 , 133.31483995468608 , 0.022323117 , 0.036286574
32 , -9.240172546839759 , 0.021542575 , 0.06459142
33 , 116.95530594190544 , 0.026215395 , 0.04395268
34 , -49.521625167924384 , 0.023336237 , 0.047569405
35 , -3.8507324053555863 , 0.019085255 , 0.077682845
36 , 308.1423153973338 , 0.022560548 , 0.04196089
37 , -93.88697072958016 , 0.014061392 , 0.040899582
38 , 307.343314895856 , 0.013828026 , 0.03773677
39 , -56.07734123654608 , 0.015073183 , 0.06804062
40 , -27.95587910792412 , 0.020737652 , 0.043174356
41 , 165.98628095379922 , 0.0251898 , 0.043634072
42 , 307.84050383369447 , 0.022579357 , 0.039696503
43 , 308.61311255428086 , 0.0131457 , 0.0471493
44 , -67.46949025288953 , 0.013886459 , 0.04016567
45 , 93.7579875422239 , 0.016298477 , 0.027990144
46 , 112.77028751054044 , 0.015968923 , 0.034502212
47 , -55.749431543437815 , 0.016795143 , 0.030350875
48 , 303.2880373689314 , 0.022156365 , 0.041786056
49 , -42.41241155748012 , 0.022049539 , 0.034742214
50 , 309.68593328183607 , 0.016220722 , 0.03651776
