agent_rewards
-122.792397
-43.698551
-186.211362
-74.278998
-282.885396
-72.780199
-90.940214
-83.909531
-131.918707
-47.839832
-28.516212
-11.270104
-72.560698
-20.691858
-36.607758
-100.180832
-44.426287
-28.276836
-321.419125
-275.054271
-366.563257
-274.892150
-312.183542
-353.211776
-95.196391
-278.189987
-279.179332
-359.247386
-370.192025
-333.664265
-204.152418
-350.048556
-353.071311
-259.061225
-290.522374
-396.926496
-265.892858
-257.091782
-259.681849
-186.097345
-261.041167
-191.131187
-192.975990
-257.768205
-264.018130
-367.997209
-599.508779
-147.143576
-18.210949
-289.802785
-384.275127
-80.629024
28.770369
-69.485898
-499.107649
-366.838413
-100.818929
255.454172
238.731032
-363.332788
-381.556835
-412.660987
-430.288426
-267.655514
-270.386817
-372.972512
-404.567002
-294.313102
-348.594854
-314.193564
-182.081950
-196.773485
-68.184689
-325.762767
-63.649890
-390.142566
-25.247031
-124.534771
-20.594242
-19.565393
-339.356200
-33.377924
-251.164668
-52.801832
-73.480463
-108.237856
-72.472307
-425.174445
-398.876131
-274.460268
-337.442321
246.540952
-192.233889
-302.107144
-305.533669
-114.620680
-169.522794
29.027523
-149.142394
-341.723752
-185.901642
-307.738798
9.059183
-321.279745
240.064119
-345.573020
-309.720684
-338.625630
-325.472648
-329.391448
31.607655
-323.338789
-203.629575
-311.687276
-56.256770
-269.550666
-81.206976
-268.722072
-371.391342
-433.396416
-263.374529
8.082097
9.470677
-373.860325
-251.720939
-264.800559
-33.144108
-192.759217
-57.995762
-45.327702
2.377228
22.108527
-197.931460
-23.688997
-56.773153
-264.351055
-399.802996
-432.654559
-600.366804
-470.734891
-464.551732
-446.000978
-396.501804
-390.886008
279.528741
-78.987743
-245.063516
233.986273
-75.961535
238.291967
44.070515
-27.149916
24.506554
-220.209887
26.659423
-257.157160
20.263519
-249.853998
-46.836140
-5.551294
261.847851
-90.213387
20.728842
60.348714
-129.442502
32.836570
12.092754
-12.108270
-24.986292
39.300538
-240.897726
5.405915
1.891897
40.545036
59.890225
157.181081
-0.245499
-33.741927
14.122402
-25.189296
1.106457
50.429844
2.311348
-6.846696
-24.342918
33.282028
6.937978
36.760647
55.939999
-152.087236
278.067451
-2.484196
-348.603148
11.921663
187.148440
-292.278126
48.123852
-226.347141
242.309603
-70.959046
-300.714731
6.096445
-225.826436
1.495842
-310.951865
-125.760827
52.663690
287.873493
-136.759528
282.716352
265.457896
279.164877
262.053546
11.067681
231.218887
-202.784319
4.873195
-19.293793
-0.482779
17.555763
-12.451838
30.622713
14.187907
-222.770653
1.589331
29.073708
26.544761
3.052563
14.837214
-215.243452
7.283377
-0.099831
-12.451554
-35.113140
270.957997
251.379350
-300.847409
-258.799146
-245.777223
-63.175424
187.262738
262.141101
171.486127
229.241783
-174.118224
-402.434125
-306.875646
17.385649
-34.639968
241.775680
265.058592
-187.207429
257.549351
263.037357
9.435931
-286.966922
-363.614408
-102.957272
238.710585
243.031297
239.022803
-23.864941
-5.319645
40.576319
-13.566303
-26.400636
-44.610385
18.625411
-26.092530
-78.987419
-347.230500
-435.945420
-8.770921
-469.689635
26.823585
46.041356
51.721073
217.653309
26.147863
-612.891809
-504.886367
-522.401759
-480.457607
-591.699569
-693.930282
-550.695239
-524.810477
-600.172098
11.994204
193.766397
30.842170
-456.084221
-191.747172
33.470612
80.291671
32.392018
15.783303
1.662912
6.229253
-414.729961
306.274831
-503.210781
222.121943
-8.522986
251.282813
222.724728
24.819770
261.299576
29.908000
198.603286
194.568901
41.358616
50.886627
22.587122
51.020913
-19.359615
-17.252237
232.092290
-38.799199
-216.705420
44.411139
55.273699
201.783713
-59.237598
-49.103223
230.626836
46.178920
-32.275365
20.382006
220.937931
29.700373
-81.375653
5.439456
157.986623
-178.250038
204.939625
250.612430
44.134722
43.836951
-3.883027
250.445641
3.642924
-82.334246
33.133703
264.032219
-7.640403
57.052852
237.276354
196.977219
-7.362195
295.097705
18.694712
-31.167618
292.422641
14.482639
5.280723
36.855593
277.842718
-145.598422
-13.379448
-3.671767
45.408142
6.301000
-248.137602
-471.502238
48.752382
-27.304148
16.440727
7.070228
-286.290407
-37.178677
-157.155875
286.534335
-52.702663
36.127702
31.988954
-289.952219
-221.711681
-335.602865
269.877446
273.602179
3.151536
68.495383
285.431380
60.200313
275.946709
-299.240986
270.328208
-142.264799
-4.722014
18.419382
237.123839
235.016455
225.907855
293.754542
35.035052
-348.345744
216.762509
206.889590
-322.200776
-44.698106
-12.784106
-468.504204
235.543262
229.435871
244.034553
29.439264
-20.182276
-551.921785
58.286072
3.025256
-349.638757
213.470874
16.553879
14.520329
15.671677
55.097193
5.437711
-10.182542
65.901787
-307.605256
32.654324
65.436311
-47.063318
-4.149935
30.213122
13.956201
8.647137
-12.403933
-18.882127
-2.176089
8.534909
-37.650272
7.363686
-22.853318
16.264073
-28.890745
0.520213
26.016030
-13.638253
0.980247
-340.469418
-326.243568
-261.386306
-50.998899
-238.753146
-290.973919
-235.007925
-248.769164
-291.315844
