iteration,average_reward,feedback_rate
1 , 14.888889 , 0.473684
2 , 62.888889 , 0.583333
3 , 95.222222 , 0.308458
4 , 101.333333 , 0.159794
5 , 34.111111 , 0.214286
6 , 149.888889 , 0.290323
7 , 200.000000 , 0.450000
8 , 200.000000 , 0.000000
