iteration,average_reward,feedback_rate
1 , 14.666667 , 0.058824
2 , 14.444444 , 0.565217
3 , 55.777778 , 0.689655
4 , 151.333333 , 0.252427
5 , 187.000000 , 0.079602
6 , 200.000000 , 0.089552
7 , 200.000000 , 0.059701
8 , 200.000000 , 0.000000
