iteration,total_reward,policy_loss,idm_loss
1 , -371.924913 , 1.252844 , 1.429672
2 , -161.472913 , 1.315432 , 1.383386
3 , -378.511143 , 0.758468 , 1.359685
4 , -125.837345 , 1.187208 , 1.363108
5 , -47.745902 , 2.289524 , 1.375688
6 , -169.635577 , 1.515635 , 1.364195
7 , -311.144395 , 1.330189 , 1.356757
8 , -690.652653 , 0.000004 , 1.320991
9 , -21.558472 , 2.529373 , 1.362530
