iteration,total_reward,policy_loss,idm_loss
1 , -434.242966 , 1.350591 , 1.311048
2 , -610.207941 , 0.000002 , 1.310859
3 , -623.284532 , 0.000002 , 1.310898
4 , -552.593931 , 0.000000 , 1.310620
