iteration,total_reward,policy_loss,idm_loss
1 , -138.0 , 0.46960664 , 0.71728
2 , -178.0 , 0.17294212 , 0.4749026
3 , -132.0 , 0.22876294 , 0.50247884
4 , -124.0 , 0.700914 , 0.3767754
5 , -114.0 , 0.2373353 , 0.98494595
6 , -114.0 , 0.2302957 , 0.5584477
7 , -119.0 , 0.16042304 , 0.29069176
8 , -117.0 , 0.15350816 , 0.2692623
9 , -117.0 , 0.13378079 , 0.5248054
10 , -118.0 , 0.1645959 , 1.0820752
