iteration,total_reward,policy_loss,idm_loss
1 , 103.000000 , 0.309958 , 0.000587
2 , 153.000000 , 0.341765 , 0.000202
3 , 200.000000 , 0.292895 , 0.000087
4 , 200.000000 , 0.321614 , 0.000043
