iteration,average_reward,
1 , -79.197204
2 , -52.162429
3 , -34.850869
4 , -81.483617
5 , -105.097147
6 , -230.325289
7 , -8.201418
8 , -180.489292
9 , -100.259101
10 , -211.364865
11 , -177.136937
12 , -73.324456
13 , -86.565443
14 , -88.279438
15 , -11.921803
16 , 7.737588
17 , 42.864809
18 , -15.427810
19 , -21.882094
20 , -83.650087
