iteration,total_reward,policy_loss,idm_loss
1 , -0.014554 , 0.007712 , 0.001549
2 , -0.000007 , 0.006565 , 0.000908
3 , -0.015884 , 0.007978 , 0.001858
4 , -0.330318 , 0.003065 , 0.001172
5 , 98.308995 , 0.033704 , 0.009029
6 , 97.210804 , 0.067568 , 0.011171
