EpLenMean,EpRewMean,EpThisIter,EpTrueRewMean,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
613.9,288.90466,1,2010.5350611214285,1373,2306.6114513874054,604987,0.0,1.5395241,0.982048274949193,0.012950711,0.059991553,0.059991553
630.45,295.31064,1,2065.8101246363963,1374,2309.881096601486,605987,0.0,1.5421294,0.4290437698364258,0.012707273,0.053868335,0.053868335
627.7,294.55997,2,2054.086425134921,1376,2313.9139873981476,606731,0.0,1.5467178,0.8875010013580322,0.0117564965,0.057373315,0.057373315
627.7,294.49237,1,2056.333069278301,1377,2317.1969859600067,607731,0.0,1.5296632,0.3762921690940857,0.012308449,0.046512414,0.046512414
644.4,300.3579,1,2109.7278269045382,1378,2320.426414489746,608731,0.0,1.5109851,-0.0071974992752075195,0.010739119,0.048242904,0.048242904
649.35,302.38834,1,2129.2718508985936,1379,2323.4527308940887,609230,0.0,1.512188,0.9522413089871407,0.011513555,0.07631226,0.07631226
649.35,302.4988,1,2131.057161140106,1380,2326.5103209018707,610230,0.0,1.4999393,-0.0985114574432373,0.01258973,0.044972733,0.044972733
618.5,291.60944,2,2033.822302697516,1382,2330.7389900684357,610996,0.0,1.5203667,0.967461246997118,0.013892397,0.1016412,0.1016412
611.45,289.26752,1,2012.6777445249686,1383,2334.610954284668,611714,0.0,1.5339811,0.9440674670040607,0.012240024,0.06672102,0.06672102
579.325,275.2596,3,1907.6617318669719,1386,2338.617346048355,612841,0.0,1.5189043,0.9824798796325922,0.010652412,0.061766855,0.061766855
