iteration,total_reward,policy_loss,idm_loss
1 , -168.356272 , 0.835889 , 0.209647
2 , -164.878493 , 1.110642 , 0.418959
3 , -399.418278 , 1.522623 , 0.393265
4 , -554.580057 , 1.456193 , 0.375440
5 , -493.386409 , 1.307253 , 0.470317
