iteration,average_reward,policy_loss,fdm_loss
1 , 68.500000 , 0.830469 , 0.002018
2 , 77.100000 , 0.816794 , 0.018107
3 , 242.900000 , 0.779514 , 0.004178
4 , 500.000000 , 0.790465 , 0.011559
