iteration,average_reward,policy_loss,fdm_loss
1 , 55.200000 , 0.854623 , 0.017220
2 , 50.000000 , 0.829656 , 0.033328
3 , 176.900000 , 0.837788 , 0.011958
4 , 265.300000 , 0.801209 , 0.012887
5 , 500.000000 , 0.769902 , 0.016467
6 , 500.000000 , 0.775249 , 0.016424
7 , 500.000000 , 0.733449 , 0.021424
8 , 500.000000 , 0.780051 , 0.024352
