iteration,average_reward,policy_loss,fdm_loss
1 , -13.848332 , 0.009557 , 0.068698
2 , -12.457660 , 0.004716 , 0.036875
3 , -13.777730 , 0.005749 , 0.027442
4 , -12.110365 , 0.005515 , 0.025127
5 , -10.035806 , 0.007078 , 0.016751
6 , -14.508034 , 0.005764 , 0.005305
7 , -12.878299 , 0.006889 , 0.043900
8 , -10.607499 , 0.009755 , 0.005500
9 , -9.712980 , 0.007709 , 0.001928
10 , -8.819124 , 0.008795 , 0.033194
11 , -11.289954 , 0.009308 , 0.008318
