iteration,average_reward,feedback_rate
1 , 14.777778 , 0.421053
2 , 14.555556 , 0.133333
3 , 14.777778 , 0.200000
4 , 34.444444 , 0.716981
5 , 61.888889 , 0.739130
6 , 139.333333 , 0.656934
7 , 194.111111 , 0.254902
8 , 130.444444 , 0.542553
9 , 200.000000 , 0.199005
10 , 200.000000 , 0.014925
11 , 200.000000 , 0.000000
