iteration,total_reward,policy_loss,idm_loss
1 , 92.0 , 0.2712331 , 0.0006146295
2 , 200.0 , 0.31335932 , 0.00021051022
3 , 200.0 , 0.29129303 , 8.8878194e-05
4 , 200.0 , 0.29727075 , 4.441628e-05
5 , 200.0 , 0.2732551 , 2.2268025e-05
6 , 200.0 , 0.26970324 , 1.2099661e-05
7 , 200.0 , 0.18913436 , 5.7816333e-06
8 , 200.0 , 0.14424987 , 3.659718e-06
9 , 200.0 , 0.17701282 , 2.0623186e-06
10 , 200.0 , 0.15151471 , 1.1563294e-06
