iteration,average_reward,policy_loss,fdm_loss
1 , -139.261147 , 0.596815 , 0.012599
2 , -282.561805 , 0.502776 , 0.006339
3 , -163.254626 , 0.531046 , 0.006113
4 , 22.922779 , 0.804919 , 0.006201
5 , 100.621970 , 0.700907 , 0.008638
6 , 175.123517 , 0.659000 , 0.006260
