iteration,average_reward,policy_loss,fdm_loss
1 , -97.916670 , 0.477205 , 0.005017
2 , -123.874876 , 0.504348 , 0.005435
3 , -260.745459 , 0.492453 , 0.004420
4 , -208.030432 , 0.403388 , 0.002489
5 , -217.107013 , 0.508943 , 0.003271
6 , -152.720800 , 0.394002 , 0.006242
7 , -313.713975 , 0.636816 , 0.006120
