EpLenMean,EpRewMean,EpThisIter,EpTrueRewMean,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
71.05,29.396667,7,-523.1066213806923,245,88.87998080253601,18990,0.0,2.8345647,0.9443456120789051,2.241254e-06,2.8592348e-07,2.8592348e-07
70.3,29.269028,7,-475.22982779309206,252,92.17609405517578,19479,0.0,2.834535,0.6042100787162781,2.2432207e-06,5.528927e-07,5.528927e-07
70.05,28.484787,7,-454.9331914820465,259,94.76818680763245,19961,0.0,2.8359075,0.8959719762206078,0.007581898,0.006588038,0.006588038
68.85,28.653519,6,-407.6156775460672,265,97.14409470558167,20377,0.0,2.8358972,0.6924639046192169,8.390427e-06,3.1125546e-07,3.1125546e-07
69.075,30.191381,8,-402.27319778528573,273,99.50248169898987,20932,0.0,2.836287,0.942602876573801,2.2601484e-06,1.991272e-06,1.991272e-06
69.15,30.956463,7,-394.7004600066957,280,101.81470847129822,21409,0.0,2.8361986,0.5753462910652161,0.008729995,0.0036382307,0.0036382307
68.625,29.802296,7,-403.4899889892507,287,104.19557929039001,21893,0.0,2.8412328,0.8436755388975143,0.004699987,0.00016886854,0.00016886854
70.3,32.717842,7,-427.4692401923315,294,106.5775318145752,22426,0.0,2.8392584,0.5594695210456848,5.303621e-07,4.1675568e-07,4.1675568e-07
71.375,32.918278,6,-448.21757809767513,300,108.98248744010925,22890,0.0,2.8392084,0.8934092298150063,1.6074777e-06,6.183982e-07,6.183982e-07
71.2,32.281166,7,-449.14222421106695,307,111.33730030059814,23345,0.0,2.8397412,0.7865323573350906,1.4305115e-07,5.4478644e-08,5.4478644e-08
71.725,30.097956,7,-454.1831503074692,314,113.71465730667114,23851,0.0,2.8356178,0.23584020137786865,4.9889087e-07,2.0468235e-07,2.0468235e-07
