agent_rewards
-98.226343
-98.468011
-103.074044
-97.602323
-98.291719
-91.483149
-104.231658
-96.859895
-94.585759
-34.344334
-33.345562
-34.258486
-34.593768
-34.805675
-35.064364
-34.337820
-34.321290
-32.972496
-27.303834
-27.011286
-28.065739
-27.584085
-27.850163
-27.611725
-28.244329
-27.380171
-27.383390
-27.199634
-26.664186
-25.601472
-25.903198
-26.803826
-26.069408
-25.982081
-25.533125
-26.444868
-25.113320
-24.665667
-25.677387
-23.946050
-25.949153
-25.630569
-25.414506
-25.164251
-26.028201
-26.066672
-25.036141
-25.243042
-26.318437
-26.914899
-27.654833
-26.044667
-27.200447
-26.261728
-22.713151
-21.823449
-22.372539
-24.820956
-24.280744
-23.259339
-22.002009
-23.831902
-22.624757
