iteration,average_reward,feedback_rate
1 , 14.444444 , 0.000000
2 , 14.555556 , 0.000000
3 , 14.555556 , 0.562500
4 , 14.888889 , 0.133333
5 , 19.333333 , 0.444444
6 , 31.444444 , 0.761194
7 , 199.444444 , 0.694915
8 , 200.000000 , 0.074627
9 , 200.000000 , 0.000000
