agent_rewards
-660.879043
-576.589817
-651.834009
-616.725534
-675.937000
-613.091365
-670.472547
-567.794681
-639.429757
-36.379965
-218.212327
-239.346058
-89.360077
-304.408686
-358.677653
-274.504895
-294.648159
-265.843601
107.898594
-64.513120
-6.328509
-29.910204
191.921526
259.326781
199.178876
211.999849
228.561698
239.576482
230.642218
232.151666
256.960407
260.765410
-10.141539
273.328043
293.328293
260.520223
198.946300
249.338489
282.657251
265.843923
62.053678
26.852663
19.584912
227.020263
247.300703
231.074566
-0.465479
265.867825
240.018878
261.651960
256.155302
259.035099
227.096933
260.163314
253.694129
251.653808
266.335619
222.052608
229.986917
246.263647
246.231834
255.837438
252.527133
61.886387
259.641006
284.570961
302.573382
47.541046
18.123045
244.562528
260.773690
69.490674
246.868350
245.288798
306.424351
237.837270
271.923962
254.044484
239.578776
280.049185
259.598308
67.388080
281.149238
274.560905
277.869363
249.984969
49.396587
253.351526
272.591019
270.419058
269.658172
277.099205
261.964412
296.450690
269.741074
262.671439
257.127513
270.326046
277.032611
243.279434
286.570948
282.562689
294.066400
269.973420
237.664178
284.126024
279.758893
262.162786
274.874610
244.342404
301.687377
282.322130
259.321637
247.209707
273.889911
272.079078
260.825141
272.287394
262.368092
266.762509
270.478016
281.644492
292.643260
247.677985
261.651732
292.650556
244.158020
55.018891
294.449293
268.253248
269.374238
266.198956
246.378432
292.745230
249.522575
225.095913
302.360131
275.660392
62.401232
250.213912
315.143477
266.865390
60.838407
240.204833
238.766077
286.280252
257.763042
267.889650
257.746432
252.804485
240.776918
246.558306
252.345459
294.221449
74.562094
222.172890
303.440497
304.449364
318.428313
268.022631
280.915050
278.147313
248.056073
306.720543
32.549386
257.192067
66.650946
268.630123
289.150295
298.720355
256.008858
307.796923
272.655436
277.720351
273.773920
236.067708
278.723072
272.234039
253.513577
265.515904
