iteration,total_reward,policy_loss,idm_loss
1 , -200.0 , 11.430066 , 1.069176
2 , -126.0 , 0.2841998 , 1.0224748
3 , -164.0 , 0.25541502 , 0.3156157
4 , -183.0 , 0.53529644 , 0.1492903
5 , -121.0 , 0.30454686 , 1.0318857
6 , -126.0 , 0.20047545 , 2.2075088
7 , -163.0 , 0.20325446 , 3.1772254
8 , -116.0 , 0.25483122 , 1.0375671
9 , -119.0 , 0.27249467 , 0.91340727
10 , -119.0 , 0.16727571 , 1.1173223
