iteration,average_reward,feedback_rate
1 , 14.444444 , 0.250000
2 , 14.555556 , 0.235294
3 , 14.888889 , 0.294118
4 , 14.888889 , 0.545455
5 , 14.555556 , 0.294118
6 , 151.444444 , 0.565217
7 , 68.666667 , 0.024876
8 , 53.888889 , 0.323232
9 , 200.000000 , 0.397260
10 , 200.000000 , 0.009950
11 , 200.000000 , 0.000000
