iteration,average_reward,
1 , -35.781676
2 , -109.468812
3 , -291.847920
4 , -715.963113
5 , -708.849391
6 , -497.340854
7 , -750.738399
8 , -787.990389
9 , -625.422939
10 , -854.824211
11 , -251.547863
12 , -649.063074
13 , -444.699670
14 , -707.407272
15 , -530.961735
16 , -543.736951
17 , -349.964082
18 , -527.935720
19 , -470.168234
20 , -167.574595
