iteration,total_reward,policy_loss,idm_loss
1 , -109.931492 , 0.071734 , 0.452149
2 , -109.614455 , 0.059404 , 0.484043
3 , -107.733983 , 0.050793 , 0.564335
4 , -105.930582 , 0.040780 , 0.591465
5 , -117.787459 , 0.582796 , 0.644300
6 , -108.746337 , 0.797925 , 0.399332
