iteration,total_reward,policy_loss,idm_loss
1 , 310.268517 , 0.026438 , 0.057359
2 , -87.371308 , 0.026001 , 0.071361
3 , 0.530137 , 0.025459 , 0.053146
4 , -92.096674 , 0.026297 , 0.047936
