iteration,total_reward,policy_loss,idm_loss
1 , -108.723051 , 0.852864 , 0.387702
2 , -95.717848 , 0.850655 , 0.220991
3 , -117.797193 , 0.646330 , 0.362126
4 , -116.807779 , 0.678614 , 0.365128
