iteration,total_reward,policy_loss,idm_loss
1 , -105.509655 , 0.026438 , 0.051639
2 , -107.570812 , 0.594825 , 0.267195
3 , -111.170213 , 0.527545 , 0.307663
4 , -116.212342 , 0.474976 , 0.397187
